url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,cleaned_text,review_month
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Nan,sturdy and comfy,"I bought these sandals primarily for wearing at beaches and on boat excursions while on cruises, after a similar pair wore out and had to be discarded.  The cushioned sole is very comfortable.  While I haven't yet worn them for my intended purpose, they appear to be sturdy enough to protect my feet on coral or rocky beaches, and the tread should provide good traction for slippery surfaces.  They slip on easily, and it's easy to adjust the laces for comfort.  I don't need to wait for a cruise to wear them!",5.0,True,2019-06-26,4.0,e60ffb33-1d74-5aa9-b148-d80e95cd4e78,24/12/2021 02:28:26,bought sandal primarily wearing beach boat excursion cruise similar pair wore discarded cushioned sole comfortable havent yet worn intended purpose appear sturdy enough protect foot coral rocky beach tread provide good traction slippery surface slip easily easy adjust lace comfort dont need wait cruise wear,2019-06
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Ashli Prosperie,Never wanted to take them off!,I wear a 7 in heels and 7.5 in tennis shoes so I got a 7.5 and they fit perfectly. I got them for a camping/hiking trip and I have zero complaints. One thing I thought was funny was how I was sitting by the fire and a bee or two came to check them out because of the bright peach I suppose. Highly impressed with the low price I paid for these and would HIGHLY suggest the purchase!,5.0,True,2019-08-19,,ebe4ff68-2fea-5f91-971e-674a937a4ed8,24/12/2021 02:28:26,wear 7 heel 75 tennis shoe got 75 fit perfectly got campinghiking trip zero complaint one thing thought funny sitting fire bee two came check bright peach suppose highly impressed low price paid would highly suggest purchase,2019-08
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Amazon Customer,Light but runs large,These run at least a half size to big. I wear a 9 and ordered these in 81/2. If I ordered an 8 they would fit but getting the strap on would be too tight. My foot is wide very happy with the 8 1/2. They are light. Lighter than keens that were very nice but wear too big and heavy. The keens would not stay on my feet.,5.0,True,2020-07-16,,0dee3dd0-1786-5104-89bf-95e5da8fb487,24/12/2021 02:28:26,run least half size big wear 9 ordered 812 ordered 8 would fit getting strap would tight foot wide happy 8 12 light lighter keen nice wear big heavy keen would stay foot,2020-07
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Mary Sparks,"Washes well, holds up strong","I would definitely say to get about a half size smaller than you'd normally wear, but other than that they're great, especially for the price. I went hiking through water and mud and they held up strong with minimal slippage. I hosed them down after and they looked good as new and dried quick enough for me to wear to work the next day.",5.0,True,2019-07-10,,bc6e0b6f-9c15-5465-a9cc-acf503fc6a97,24/12/2021 02:28:26,would definitely say get half size smaller youd normally wear theyre great especially price went hiking water mud held strong minimal slippage hosed looked good new dried quick enough wear work next day,2019-07
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,wendy,Great shoe,"Got these shoes for River and splash pad play.  Very comfortable, true to size",5.0,True,2021-05-05,,002262b6-a78c-5e7d-aef6-5ca487b667ee,24/12/2021 02:28:26,got shoe river splash pad play comfortable true size,2021-05
https://www.amazon.co.uk/dp/B07BC2RDKQ,"PUMA Women's Basket Classic LunarGlow Sneaker, Birch, 6 UK",Cheryl Dill,Dope,These are really cute and fit well. I wear them to work and for casual outfits.  I'm going to purchase more colors.,5.0,True,2020-01-24,,9f99de25-6177-5b78-ad0a-b0f667a07e78,24/12/2021 02:28:26,really cute fit well wear work casual outfit im going purchase color,2020-01
https://www.amazon.co.uk/dp/B07BC2RDKQ,"PUMA Women's Basket Classic LunarGlow Sneaker, Birch, 6 UK",Janice Wallace,It was delivered in two weeks thanks again,I love my shoes I will be purchasing the blue one next thanks,5.0,True,2020-02-08,,1f2a2ce2-3cdf-5f76-8ce1-a76e28f72787,24/12/2021 02:28:26,love shoe purchasing blue one next thanks,2020-02
https://www.amazon.co.uk/dp/B082W4R6V1,"adidas Kids' Lite Racer Adapt Running Shoe, White/Light Granite, 2",Leah Hinders,Awesome shoe!,Perfect fit for my daughter. She says they are very comfortable.. Throw them in the wash and they look good as new. Unfortunately the sole liners came out pretty easily with the wash so I had to buy new ones.,5.0,True,2020-12-08,2.0,db62ce5a-692e-57b3-9b21-d86e2121b973,24/12/2021 02:28:27,perfect fit daughter say comfortable throw wash look good new unfortunately sole liner came pretty easily wash buy new one,2020-12
https://www.amazon.co.uk/dp/B082W4R6V1,"adidas Kids' Lite Racer Adapt Running Shoe, White/Light Granite, 2",Jamie,Exactly as pictured,This is the second pair I’ve bought of this style and I think I like these more than my black and red ones,5.0,True,2021-03-16,,4179df6d-7951-52c5-b118-ff86af807a96,24/12/2021 02:28:27,second pair ’ bought style think like black red one,2021-03
https://www.amazon.co.uk/dp/B082W4R6V1,"adidas Kids' Lite Racer Adapt Running Shoe, White/Light Granite, 2",A,"Very comfortable, fits perfectly, super lightweight","They fit perfectly and are very comfortable, according to my daughter. Gets dirty very easily, obviously being white, but are easy to wash and dry quickly. Very lightweight, and slip on easy and don’t fall off when walking.",5.0,True,2021-02-19,,4514fe24-a8a0-5664-82af-a9937342d146,24/12/2021 02:28:27,fit perfectly comfortable according daughter get dirty easily obviously white easy wash dry quickly lightweight slip easy ’ fall walking,2021-02
https://www.amazon.co.uk/dp/B082W4R6V1,"adidas Kids' Lite Racer Adapt Running Shoe, White/Light Granite, 2",BSones,Perfect fit,Perfect PE shoes for my daughter. Teachers don’t have to help with tying!,5.0,True,2021-11-03,,904862b5-2768-5bb7-a207-84326957285b,24/12/2021 02:28:27,perfect pe shoe daughter teacher ’ help tying,2021-11
https://www.amazon.co.uk/dp/B082W4R6V1,"adidas Kids' Lite Racer Adapt Running Shoe, White/Light Granite, 2",Lisa Carroll,Perfect fit! Fast shipping. Love the option to try before you buy!,I bought these for my autistic daughter.  She loves them because she can independently put them on and take them off.  She loves the colors and the comfort 💕 . I highly recommend this product. It's the third pair I've purchased over the past 3 years. They hold up great for my daughter that us super active.,5.0,True,2020-09-07,,417d3ef7-926e-5981-872b-7593a97a1b2f,24/12/2021 02:28:27,bought autistic daughter love independently put take love color comfort 💕 highly recommend product third pair ive purchased past 3 year hold great daughter u super active,2020-09
https://www.amazon.co.uk/dp/B082W4R6V1,"adidas Kids' Lite Racer Adapt Running Shoe, White/Light Granite, 2",djeff,My daughter loves!,"My daughter loves these shoes - we have bought them in every color offered. They are the most comfortable- true to size, perfect fit shoe and do not slide up in the back as she runs!",5.0,True,2021-01-02,,6bdd3c40-8ac3-5f4f-b91c-8dd08ed9fb3f,24/12/2021 02:28:27,daughter love shoe bought every color offered comfortable true size perfect fit shoe slide back run,2021-01
https://www.amazon.co.uk/dp/B082W4R6V1,"adidas Kids' Lite Racer Adapt Running Shoe, White/Light Granite, 2",loraine,Great buy!,Size is accurate. Great quality. Easy for son to slip on.,5.0,True,2021-06-02,,87d9a4f9-e5fc-56f0-8ca3-40e753cac303,24/12/2021 02:28:27,size accurate great quality easy son slip,2021-06
https://www.amazon.co.uk/dp/B009L554YC,Reebok Men's Tiahawk Sport Hiker Waterproof Work Boot Composite Toe Black 14 D(M) US,3rr0r,I'd recommend. High quality.,Great shoes at great price. People commented on toe problems. I was kinda worried about that. But I had no problems. I ordered size 12 and usually wear 12-12.5. Fit fine for me. But may recommend 1/2 size down. I also have narrow feet which may be why no toes issues. Would recommend highly. I can tell ill be wearing these awhile. High quality. Ill update otherwise.,5.0,True,2021-05-15,,8c3be980-f924-5ad0-8a08-ae39a0a5fce2,24/12/2021 02:28:27,great shoe great price people commented toe problem kinda worried problem ordered size 12 usually wear 12125 fit fine may recommend 12 size also narrow foot may toe issue would recommend highly tell ill wearing awhile high quality ill update otherwise,2021-05
https://www.amazon.co.uk/dp/B009L554YC,Reebok Men's Tiahawk Sport Hiker Waterproof Work Boot Composite Toe Black 14 D(M) US,SoFlo,Ask expected,Used to have the best price in town but now its gone up. But a great shoe.,5.0,True,2017-07-31,,0e6bcadc-caa1-5cab-a620-8d5098373c69,24/12/2021 02:28:27,used best price town gone great shoe,2017-07
https://www.amazon.co.uk/dp/B07R86Q4KR,"Merrell Kid's Trail Quest Hiking Sneaker, Navy/Grey, 5 Big Kid W",Amazon Customer,Love Merrell Kids Shoes!,We love these shoes for our girls! They are so sturdy and durable with great grip that makes them perfect for camping and hiking and even bike riding. They hold up so well they never look just destroyed like their other shoes do much more quickly with much less wear. We were excited to finally score a purple pair in the right size. But it’s always their go to shoe for any activity outside.,5.0,True,2021-05-29,2.0,a634ba9d-1ceb-5bf6-9dd6-b33f002597eb,24/12/2021 02:28:27,love shoe girl sturdy durable great grip make perfect camping hiking even bike riding hold well never look destroyed like shoe much quickly much le wear excited finally score purple pair right size ’ always go shoe activity outside,2021-05
https://www.amazon.co.uk/dp/B07R86Q4KR,"Merrell Kid's Trail Quest Hiking Sneaker, Navy/Grey, 5 Big Kid W",Carolyn,Study Support with Good Looks!,"Our daughter was jealous of her big sister's light-up shoes, but she needs a little more serious support. Once she got on her ""camper shoes,"" her mind was quickly changed. She says they are comfy and can easily get them on and off. While not as important, I appreciate that they look nice! Would purchase again.",5.0,True,2020-11-24,3.0,a2569486-02bd-52d0-9408-b579ab74d21b,24/12/2021 02:28:27,daughter jealous big sister lightup shoe need little serious support got camper shoe mind quickly changed say comfy easily get important appreciate look nice would purchase,2020-11
https://www.amazon.co.uk/dp/B07R86Q4KR,"Merrell Kid's Trail Quest Hiking Sneaker, Navy/Grey, 5 Big Kid W",Novice,"Sturdy, good quy","Fits as expected. I bought them in 3.5 Wide size for my child, they were comfy and were gray for hiking in Yosemite. He loves them so much - that he wears them to school sometimes. These shoes really provide good support - for arch support and also helps with not pronating. My son has used these for only two weeks so Dont know how long it will last before the shoes get holes or components fall apart ( thatywhat happens to all his other pairs of shoes - from other big name brand.) Definitely recommend.",5.0,True,2021-05-06,,d169a236-55c4-589e-b993-d30367854cc2,24/12/2021 02:28:27,fit expected bought 35 wide size child comfy gray hiking yosemite love much wear school sometimes shoe really provide good support arch support also help pronating son used two week dont know long last shoe get hole component fall apart thatywhat happens pair shoe big name brand definitely recommend,2021-05
https://www.amazon.co.uk/dp/B07ZHXRQC2,adidas Originals Mens Superstar Grey Size: 5,Isaac huynh,I like it,This pair Of shoes it’s so good I like it,5.0,True,2020-12-16,,26b581bb-b52b-5824-b97a-8d727583ed56,24/12/2021 02:28:27,pair shoe ’ good like,2020-12
https://www.amazon.co.uk/dp/B07ZHXRQC2,adidas Originals Mens Superstar Grey Size: 5,Belma Moreno,Adidas nmd,Very contrable and super affordable,5.0,True,2021-06-17,,a2a8a714-fd10-5a51-ae51-0f1e83084b2a,24/12/2021 02:28:27,contrable super affordable,2021-06
https://www.amazon.co.uk/dp/B083Z9SRDY,"Skechers Kids' Girls Sport Footwear, S, Lighted Sneaker",Arron Mitchell,Fun and comfortable,our daughter loves these shoes. She actually wakes up wanting to put them on to see them light up. thankfully we don’t have a downstairs neighbor :),5.0,True,2021-09-10,,bd20ddab-1e5c-5a24-8704-15b62ec05d3b,24/12/2021 02:28:27,daughter love shoe actually wake wanting put see light thankfully ’ downstairs neighbor,2021-09
https://www.amazon.co.uk/dp/B083Z9SRDY,"Skechers Kids' Girls Sport Footwear, S, Lighted Sneaker",Curious Suzie,Shine with every step.,My daughter loves them and says they're so comfy.,5.0,True,2021-03-07,,dc87f5ee-5677-5891-b373-7f003d917f68,24/12/2021 02:28:27,daughter love say theyre comfy,2021-03
https://www.amazon.co.uk/dp/B083Z9SRDY,"Skechers Kids' Girls Sport Footwear, S, Lighted Sneaker",William,Well made,Good price and she loves them,5.0,True,2021-07-02,,106d84e2-9a99-554e-971b-48c8d14bad73,24/12/2021 02:28:27,good price love,2021-07
https://www.amazon.co.uk/dp/B083Z9SRDY,"Skechers Kids' Girls Sport Footwear, S, Lighted Sneaker",Elizabeth Wright,Great shoes the really SHINE!!! A+++++,Our 5yr old kindergartener loves them! Lights on the bottom are really bright!,5.0,True,2020-09-12,,fc9c1870-14ff-5b0a-98fd-30c76e05c859,24/12/2021 02:28:27,5yr old kindergartener love light bottom really bright,2020-09
https://www.amazon.co.uk/dp/B083Z9SRDY,"Skechers Kids' Girls Sport Footwear, S, Lighted Sneaker",Lenny Fisher,Shoes,Great fit,5.0,True,2021-12-19,,47898a1d-5550-5cbe-a2fb-ab614d0ac52d,24/12/2021 02:28:27,great fit,2021-12
https://www.amazon.co.uk/dp/B08G1KF14N,"victoria JUEGOS Slip ON LONA Multicolor Sneaker, Mint Green, 12.5 UK Child",Hendrik Schöne,Tip top,Tip top,5.0,True,2021-10-19,,2303dcc7-fdc0-57dc-8c76-99c2f9bb50e4,24/12/2021 02:28:27,tip top,2021-10
https://www.amazon.co.uk/dp/B07T7Q2DDL,"Reebok Women's Walk Ultra 7 DMX Max Shoe, White/Cold Grey/Collegiate Royal, 4.5 UK",susan 🙎,A fan of these sneakers,"This is my fourth pair.  Love them.  I walk about 4 miles a day and they last.  Kinda stiff  at first but breaks in quickly.  Sneakers sole is not flat, instead curved sole that you have to get use to if this is your first pair.",5.0,True,2021-04-29,,64c9266f-1951-538b-b059-498d2966eff9,24/12/2021 02:28:28,fourth pair love walk 4 mile day last kinda stiff first break quickly sneaker sole flat instead curved sole get use first pair,2021-04
https://www.amazon.co.uk/dp/B07T7Q2DDL,"Reebok Women's Walk Ultra 7 DMX Max Shoe, White/Cold Grey/Collegiate Royal, 4.5 UK",Di,Favorite,These are my favorite style of Reebok sneaker and they fit great I was thrilled to find them.,5.0,True,2021-03-04,,965dc8ea-d564-5100-9d64-d2402fdbe4ef,24/12/2021 02:28:28,favorite style reebok sneaker fit great thrilled find,2021-03
https://www.amazon.co.uk/dp/B07T7Q2DDL,"Reebok Women's Walk Ultra 7 DMX Max Shoe, White/Cold Grey/Collegiate Royal, 4.5 UK",AK47,Sturdy shoe,Daughter loves. She said they are comfy and true to size.,5.0,True,2020-11-16,,23170ccf-7bbe-5517-b52c-44faf58c4199,24/12/2021 02:28:28,daughter love said comfy true size,2020-11
https://www.amazon.co.uk/dp/B07T7Q2DDL,"Reebok Women's Walk Ultra 7 DMX Max Shoe, White/Cold Grey/Collegiate Royal, 4.5 UK",W. Story,Reebok Women's Walk Ultra 7 DMX Max Shoe,Authentic and as described.  Shipped in a timely manner,5.0,True,2021-02-17,,1fe25af0-e040-52a7-a209-8587fd73bb97,24/12/2021 02:28:28,authentic described shipped timely manner,2021-02
https://www.amazon.co.uk/dp/B08KL2BGJM,"PUMA Women's ULTRARIDE Running Shoe, White-Elektro Peach, 8.5 UK",The Lovely Deb,Great to wear on warm days,"These tennis shoes are great for hot days! Light, breathable and extremely comfortable.",5.0,True,2021-07-15,,bc5aa6f3-db27-5f85-8814-3679bb91da02,24/12/2021 02:28:28,tennis shoe great hot day light breathable extremely comfortable,2021-07
https://www.amazon.co.uk/dp/B08KL2BGJM,"PUMA Women's ULTRARIDE Running Shoe, White-Elektro Peach, 8.5 UK",Daniel,Quality,Very comfortable for walking a lot.,5.0,True,2021-05-21,,776ee5d7-b984-517b-90f6-f965720e574b,24/12/2021 02:28:28,comfortable walking lot,2021-05
https://www.amazon.co.uk/dp/B08GDGPXWN,adidas Mens Climacool Vento Running Shoes Mens Fx7841 Size 11.5 Black/Black/White,Frank,Light weight and comfortable.,"These shoes are light weight, comfortable and I walk ten miles a day at work and my feet are not hurting at the end of my shift. When I walk around I can feel the air though the top of the shoe I really like that, but stay away from wet weather.",5.0,True,2021-10-10,,7cc0d520-f8a8-5848-b6e1-281d3b20753e,24/12/2021 02:28:28,shoe light weight comfortable walk ten mile day work foot hurting end shift walk around feel air though top shoe really like stay away wet weather,2021-10
https://www.amazon.co.uk/dp/B08GDGPXWN,adidas Mens Climacool Vento Running Shoes Mens Fx7841 Size 11.5 Black/Black/White,A.C.,Comfort and style,"These are so perfectly comfortable!  This style is so comfortable, that I purchased 7 different pair in different color combinations over a few weeks. I totally enjoy them.",5.0,True,2021-11-06,,01877cdf-afc3-5462-b93e-fe9f2725bd09,24/12/2021 02:28:28,perfectly comfortable style comfortable purchased 7 different pair different color combination week totally enjoy,2021-11
https://www.amazon.co.uk/dp/B08GDGPXWN,adidas Mens Climacool Vento Running Shoes Mens Fx7841 Size 11.5 Black/Black/White,Jimmy,Great comfortable shoes,"Great comfortable shoes that keep your feet cool, with great cushioning and bounce in every step!",5.0,True,2021-10-21,,b24bcef5-55c3-5b01-946b-c4c580100525,24/12/2021 02:28:28,great comfortable shoe keep foot cool great cushioning bounce every step,2021-10
https://www.amazon.co.uk/dp/B00QM5KLV0,"Skechers for Work Men's Blais Hiking Shoe, Dark Gray, 13 M US",Amazon Customer,Comfortable and solid.,"It took a couple of days to break it in, but now it feels very comfortable to wear all day long. They are also very solid and I think it will last long.",5.0,True,2019-09-21,,0fd1e45e-70ca-5bbf-a24f-1b3d7c6f46ce,24/12/2021 02:28:28,took couple day break feel comfortable wear day long also solid think last long,2019-09
https://www.amazon.co.uk/dp/B00QM5KLV0,"Skechers for Work Men's Blais Hiking Shoe, Dark Gray, 13 M US",Marko ,If you like Sketchers then you'll like these safety shoes.,I use these for work in a shop. They are comfortable and breath well.,5.0,True,2019-08-24,,c52a215f-cd52-57d0-9f4b-3bbbf62baaa8,24/12/2021 02:28:28,use work shop comfortable breath well,2019-08
https://www.amazon.co.uk/dp/B00QM5KLV0,"Skechers for Work Men's Blais Hiking Shoe, Dark Gray, 13 M US",Amazon Customer,Nice work shoe,Comfortable and good fit,5.0,True,2017-09-17,,dcb2ad0c-7f1b-5c13-8d30-fb208d4b0ce1,24/12/2021 02:28:28,comfortable good fit,2017-09
https://www.amazon.co.uk/dp/B00QM5KLV0,"Skechers for Work Men's Blais Hiking Shoe, Dark Gray, 13 M US",Travis,These shoes are very comfortable. I've been wearing them every day at work ...,"These shoes are very comfortable. I've been wearing them every day at work for a couple months. Whether I'm out in the shop, at my desk, driving, or running errands they have been very comfy. So far I haven't seen any signs of them coming apart. I also put some of the elastic quick-laces on them because I have a hard time tying my shoes and they've worked very well. Sometimes with new shoes I'll get heel pain or pain on the top and bottom of my feet but that hasn't happened with these. The fact that they have safety toes and are water proof are a big plus also. I've been outside in puddles/mud and in the rain and my feet have stayed warm and dry. I'm not outside all day at work so I don't know how they'd hold up if you're constantly working in the wet cold weather.",5.0,True,2018-01-03,2.0,f495e660-6b2d-5fda-989e-075a5200b9b6,24/12/2021 02:28:28,shoe comfortable ive wearing every day work couple month whether im shop desk driving running errand comfy far havent seen sign coming apart also put elastic quicklaces hard time tying shoe theyve worked well sometimes new shoe ill get heel pain pain top bottom foot hasnt happened fact safety toe water proof big plus also ive outside puddlesmud rain foot stayed warm dry im outside day work dont know theyd hold youre constantly working wet cold weather,2018-01
https://www.amazon.co.uk/dp/B07RWLB5XF,"Reef Men's Tri Waters Flip Flop, Aqua Blue, 11 UK",Dante R. Nuno,Love REEFS!  Perfect Size 9 for my Size 10 Feet!,"Yes, I usually wear a size 10 US shoe, as well as in sandals, but in Reefs I wear a Size 9 US and they're perfectly comfortable every time, and they don't slip off my feet when I walk.  They're just a tiny bit snug but that's why I like them - they hug my feet and are never loose, and they're never ever uncomfortable.  It's a perfect hug!  I own 7 pairs of Reefs in different models and I'm consistently a size 9 US.  Never been disappointed.  And, they last a long time.  Buy with confidence from them.",5.0,True,2019-12-10,,bb5e772c-f748-5c3c-93dc-75540198d85d,24/12/2021 02:28:29,yes usually wear size 10 u shoe well sandal reef wear size 9 u theyre perfectly comfortable every time dont slip foot walk theyre tiny bit snug thats like hug foot never loose theyre never ever uncomfortable perfect hug 7 pair reef different model im consistently size 9 u never disappointed last long time buy confidence,2019-12
https://www.amazon.co.uk/dp/B07RWLB5XF,"Reef Men's Tri Waters Flip Flop, Aqua Blue, 11 UK",Sharmaine,True to size,True to size. Fits perfectly. I wear 7 in women’s and ordered 6. Very sturdy and form-fitting. Highly recommend,5.0,True,2020-04-17,,aa4df443-313e-55e6-84c5-38f482cd42e0,24/12/2021 02:28:29,true size fit perfectly wear 7 woman ’ ordered 6 sturdy formfitting highly recommend,2020-04
https://www.amazon.co.uk/dp/B071HYBCSY,"Asics Womens Gel-Kahana 8 Shoes, 8.5 UK, Mid Grey/Carbon/Limelight",Laurpar,Nice Runner,"I really like these. Quite comfortable and seem to have decent stability,  which I need in a shoe since I over pronate. Like the colour and fit and they seem to grip the trail pretty well!",5.0,True,2019-02-24,,adf4d50e-cdca-5ead-aa40-b30c73aa834b,24/12/2021 02:28:29,really like quite comfortable seem decent stability need shoe since pronate like colour fit seem grip trail pretty well,2019-02
https://www.amazon.co.uk/dp/B071HYBCSY,"Asics Womens Gel-Kahana 8 Shoes, 8.5 UK, Mid Grey/Carbon/Limelight",Patricia,Order half a size up,Ordered 6.5 but it was a tight fit. Exchanged them for a pair of 7. Really great service from Adrien at Wooki. Got new pair in no time!,5.0,True,2020-02-04,,2be7dde8-b01e-52e4-ab0c-49bb44ad82c0,24/12/2021 02:28:29,ordered 65 tight fit exchanged pair 7 really great service adrien wooki got new pair time,2020-02
https://www.amazon.co.uk/dp/B071HYBCSY,"Asics Womens Gel-Kahana 8 Shoes, 8.5 UK, Mid Grey/Carbon/Limelight",Sophia,Amazing,"I love that shoes. I have bunions and I was able to walk with pain.Unfortunately, I can't find my size any more.",5.0,True,2021-04-07,,e461db7a-c3cc-579c-9e3e-5c0a49a15269,24/12/2021 02:28:29,love shoe bunion able walk painunfortunately cant find size,2021-04
https://www.amazon.co.uk/dp/B071HYBCSY,"Asics Womens Gel-Kahana 8 Shoes, 8.5 UK, Mid Grey/Carbon/Limelight",Tori,Very nice looking runners,"Very nice, but 1 was a bit snugger.Trying to break it in and hoping it stretches a bit",5.0,True,2019-08-11,,ebe69c02-4e10-5fc3-896d-7e182631ec63,24/12/2021 02:28:29,nice 1 bit snuggertrying break hoping stretch bit,2019-08
https://www.amazon.co.uk/dp/B071HYBCSY,"Asics Womens Gel-Kahana 8 Shoes, 8.5 UK, Mid Grey/Carbon/Limelight",Myles,I'm Very happy with the product,Top Notch Product and I have bought again.,5.0,True,2019-05-25,,2235e850-6f5c-58bd-97dc-6bcaf6cb734d,24/12/2021 02:28:29,top notch product bought,2019-05
https://www.amazon.co.uk/dp/B071HYBCSY,"Asics Womens Gel-Kahana 8 Shoes, 8.5 UK, Mid Grey/Carbon/Limelight",Amazon Customer,Great Shoes,Love these shoes they are so comfortable and the colors are great.,5.0,True,2018-06-04,,251d279b-c60d-51ed-87e1-654b3851ae6b,24/12/2021 02:28:29,love shoe comfortable color great,2018-06
https://www.amazon.co.uk/dp/B08SMH4VCC,JENN ARDOR Womens Slip On Sneakers Perforated Flats Comfortable Walking Fashion Tennis Shoes Camo Size: 4.5 UK,Lori Levy,What’s not to like?,"Well made, right-sized, reasonably priced, incredibly comfortable and nice-looking. I immediately ordered a second pair.",5.0,True,2021-04-07,8.0,709d66e5-fc48-5402-8a70-8e2f1a534d18,24/12/2021 02:28:30,well made rightsized reasonably priced incredibly comfortable nicelooking immediately ordered second pair,2021-04
https://www.amazon.co.uk/dp/B08SMH4VCC,JENN ARDOR Womens Slip On Sneakers Perforated Flats Comfortable Walking Fashion Tennis Shoes Camo Size: 4.5 UK,Kenzie,I’m glad I purchased it,Soft and comfortable. Fits perfect! I wear a size 9 and I order a size 9 and it fits great. Very neat,5.0,True,2021-05-31,6.0,1135b582-2bef-5849-aba0-c52fb92f0a7a,24/12/2021 02:28:30,soft comfortable fit perfect wear size 9 order size 9 fit great neat,2021-05
https://www.amazon.co.uk/dp/B08SMH4VCC,JENN ARDOR Womens Slip On Sneakers Perforated Flats Comfortable Walking Fashion Tennis Shoes Camo Size: 4.5 UK,Susan,Super comfy,"I wear these without socks and they feel big. If I wear my cotton socks they feel like they fit my feet perfectly (size 8). Love these shoes but if you like to wear thin socks, maybe order a half size down",5.0,True,2021-10-10,,66b01e47-c134-5943-a283-7c29ff5b2258,24/12/2021 02:28:30,wear without sock feel big wear cotton sock feel like fit foot perfectly size 8 love shoe like wear thin sock maybe order half size,2021-10
https://www.amazon.co.uk/dp/B08SMH4VCC,JENN ARDOR Womens Slip On Sneakers Perforated Flats Comfortable Walking Fashion Tennis Shoes Camo Size: 4.5 UK,Valerie,Fun summer style,"Cushiony bottom, soft top and sturdy sole. Great style, perfect fit, comfortable shoe.",5.0,True,2021-06-09,2.0,db5cf2f1-b1e0-5bc3-abd5-61ef26c07bda,24/12/2021 02:28:30,cushiony bottom soft top sturdy sole great style perfect fit comfortable shoe,2021-06
https://www.amazon.co.uk/dp/B08SMH4VCC,JENN ARDOR Womens Slip On Sneakers Perforated Flats Comfortable Walking Fashion Tennis Shoes Camo Size: 4.5 UK,tweetybird,cute,super cute and comfy!...  i own several pairs of Jenn Ardor shoes and love each of them!  you can't go wrong with them in my opinion,5.0,True,2021-10-23,,426d69a2-a313-5c1b-a69e-1a2e4e5c93bd,24/12/2021 02:28:30,super cute comfy several pair jenn ardor shoe love cant go wrong opinion,2021-10
https://www.amazon.co.uk/dp/B078YP73ZX,"Propét Women's Ladybug Mary Jane Flat, Navy Suede, 11 Narrow",JJ,Comfortable for wide feet,These flats are really comfortable for my wide feet. I ordered a regular 9.5 since the wide wasn't available. These don't squish my toes unlike other shoes. I can wear it with thick socks. I would have tried 9W but it wasn't available and the 9.5 works well as the toe box is wide.,5.0,True,2021-01-16,,e25913fb-27ad-59cd-b55d-5918cc806b91,24/12/2021 02:28:30,flat really comfortable wide foot ordered regular 95 since wide wasnt available dont squish toe unlike shoe wear thick sock would tried 9w wasnt available 95 work well toe box wide,2021-01
https://www.amazon.co.uk/dp/B078YP73ZX,"Propét Women's Ladybug Mary Jane Flat, Navy Suede, 11 Narrow",MARJATTA,ladybug walking shoe!!,very comfortable  - soft letter!!  will buy other pair later!!,5.0,True,2019-06-10,,28aac9fa-46c8-5593-9b0d-19f96b4dffae,24/12/2021 02:28:30,comfortable soft letter buy pair later,2019-06
https://www.amazon.co.uk/dp/B078YP73ZX,"Propét Women's Ladybug Mary Jane Flat, Navy Suede, 11 Narrow",J.K. Fugitt,So comfortable,"I needed shoes that were comfortable, had arch support, fit my difficult feet, and looked nice and professional for work. I'm young and a lot of shoes that fit the bill aren't cute, but these look good and as a bonus they work great with socks (especially fun ones that poke through the cut outs.) I walk several miles a day in them, and they were comfortable from day one. I find myself reaching for them everyday when picking out what to wear. This is the first pair of shoes I've found that I can't find a single complaint with- I've already picked out the next pair of Propet shoes I'm going to buy.",5.0,True,2018-12-17,7.0,795402ed-a453-548b-96f0-782dfc8a44bb,24/12/2021 02:28:30,needed shoe comfortable arch support fit difficult foot looked nice professional work im young lot shoe fit bill arent cute look good bonus work great sock especially fun one poke cut out walk several mile day comfortable day one find reaching everyday picking wear first pair shoe ive found cant find single complaint ive already picked next pair propet shoe im going buy,2018-12
